time                                       <gas> H2(g)                                <gas> H2O(g)                               <gas> CO(g)                                 <gas> CO2(g)                               <gas> CH4(g)                                <gas> CH3COOH(g)                            <Pd111> *                                   <Pd111> H*                                  <Pd111> O*                                  <Pd111> OH*                                 <Pd111> H2O*                                <Pd111> C*                                 <Pd111> CO*                                 <Pd111> CO2*                                <Pd111> COOH*                               <Pd111> CCO*                                <Pd111> CCOO*                               <Pd111> CCOOH*                              <Pd111> CH*                                 <Pd111> CHCO*                               <Pd111> CHCOO*                              <Pd111> CHCOOH*                             <Pd111> CH2*                                <Pd111> CH2CO*                              <Pd111> CH2COO*                             <Pd111> CH2COOH*                            <Pd111> CH3*                                <Pd111> CH3CO*                              <Pd111> CH3COO*                             <Pd111> CH3COOH*                            <Pd111> co-H2O*
3.32142282616087136003876593415990383e-03  2.02686639594481433788720680433643657e-14  4.05354425140940550572554430234137524e-29   3.54574206791651445786641583938919191e-28  8.93482899907244650026697639123541845e-19   6.67259788000257990932698843044335577e-25  -6.87566330807817667553091182649357288e-07  -2.06269895400227188212245276674733572e-06   6.87566293217910343374635002797084901e-07   1.80919712354790285096390409180467622e-20   1.56661850129580970368613075434911262e-17   3.2775205172681267461455105468295366e-52   3.75517831075884647070033908883898611e-20   1.55560435697442725056490468933687728e-21   1.53218658684401323059684769579105101e-45   3.62284706874768311360837115259970664e-24   9.44943426580893440212861121310649774e-28   1.25223745892543873431040809811906144e-25   1.25099102150488170820296574236406706e-15   8.57487865649780360346640252991378221e-19   8.45421510337793614818289729456138583e-24   3.4532919564447647744209364413955805e-20    5.86565686322354730834489963331931857e-18   5.05759199917019687663515870554728634e-30   4.66471090094677413740221083869080342e-20   1.21477928975692985992441456815743177e-15   1.9112586546328046833010313604975235e-13    2.01132405996644106945717906085021047e-29   3.13187871939306677752136869356220146e-17   1.37513246724159922497809413779006073e-06  -1.02719969299238255042771246921646594e-16  0.0000000000   
3.41325832231886257159882347613039177e-03  2.1404993774500529604734578893579271e-14   4.28082952062534520075320067972155134e-29   3.79806291116066367287379622532149411e-28  9.44030550192018896708070988118680158e-19   6.85708190779319407981167400116387957e-25  -6.87566330417058730015186875238988839e-07  -2.06269895061416890023454390589487683e-06   6.87566290634644113612763440372067343e-07   1.89457251588789145474050712471845744e-20   1.56665105201954500290603246838966202e-17   3.36818785920589135569429810794043023e-52  3.96763408351622557473137348739590196e-20   1.65332200487110804915141290864592574e-21   1.57485760939793410392032726739771425e-45   3.62154148188234620273509946585578662e-24   9.9809583648199158054902407866602513e-28    1.28711333344573475690913329296899939e-25   1.28543032492431229028211233764948572e-15   9.0600865677943534104256825763282089e-19    8.79579390347888656775962039355045048e-24   3.54947380848155442083873262226550107e-20   5.86354301400528410379907924731829162e-18   5.05606207327841979067318997551576675e-30   4.85298836769032179259442738468166245e-20   1.24828867408917714803825630219276329e-15   1.9105698812385235776966049851620281e-13    1.95927988638217048882541078614765248e-29   3.1319067164557921309521035748693859e-17    1.37513246643763819095414199970219201e-06  -1.02719969111056591097286344811123743e-16  0.0000000000   
3.50509381847685378315888101810087972e-03  2.25723140276848925667773252167249206e-14  4.51432032547174522325991454690907992e-29   4.08615119917994351048213362766527045e-28  9.95963529516471321401870364606402621e-19   7.041568180230785955603223683781011e-25    -6.87566330026299139884709666470988529e-07  -2.06269894716406941808045118167084983e-06   6.87566287989373114487294977550964768e-07   1.98184261929904008731461412460164282e-20   1.56668359068319430589873586909220249e-17   3.45885855644306543574144708277650922e-52  4.18591263057493867125333999269182259e-20   1.75598263376981049210191369662385459e-21   1.6175232666302664218080736534878861e-45    3.62023636271209425644598735773417036e-24   1.05270916212301309318323086343013364e-27   1.32198478946665370415565322895102526e-25   1.31985728356805243059438309637382888e-15   9.5586149219041186987549510480542942e-19    9.14241371624428112835847425502177535e-24   3.64564357091711139797709919926062259e-20   5.86142992247935186425302739713548098e-18   5.0545361841457235682366780609217014e-30    5.04404204502470489118469344512203836e-20   1.2817938464496670948935121489420518e-15    1.90988135472978623385929522819322017e-13   1.90037920083250511287632406299584059e-29   3.13193471350860018479712507515671401e-17   1.37513246563367585177223747162603412e-06  -1.02719968919787574883815401360195158e-16  0.0000000000   
3.59692931463484499471893856007136766e-03  2.3770624719001232265000307010307047e-14   4.75401666594814488337038817972153616e-29   4.41000693197432846684199690891516702e-28  1.04928183788060192410809385246039733e-18   7.22605669731535550814400279755050495e-25  -6.87566329635538897161659569062989881e-07  -2.06269894365197343566017804605484044e-06   6.87566285282097345998229614333633178e-07   2.07100743378134874868622509145421567e-20   1.56671611728675761266424095645654158e-17   3.5495326089796489862869574713373e-52      4.41001395193498576026623860472631368e-20   1.86358624367053457941640705327042533e-21   1.66018355854101018426008685406149749e-45   3.61893171123692727474103482823387144e-24   1.10878340350395797811548147560289813e-27   1.35685182698819557604996790606504349e-25   1.35427189743610212913977801853683655e-15   1.00704637188270994684542079450914701e-18   9.49407454167411982997945887897523809e-24   3.74180124375143570583603617238058174e-20   5.85931758864575058970674408277034142e-18   5.05301433177210820932562296176479859e-30   5.23787193294992343317300902001143419e-20   1.31529480683839970049018210840505099e-15   1.90919307510659265178910208959106554e-13   1.834622003317444941609918891395506e-29     3.13196271055149093905643319442321933e-17   1.37513246482971220743238055356143426e-06  -1.02719968725431206402358516976039491e-16  0.0000000000   
3.68876481079283620627899610204186764e-03  2.49999258484495486994035242751382281e-14  4.99991854205452033922671142190903452e-29   4.76963010954382152218562483860260659e-28  1.10398547528441070482674145168068031e-18   7.41054745904690273445377910370286161e-25  -6.87566329244778001846036583078992136e-07  -2.0626989400778809529737218776068485e-06    6.87566282512816808145567350720044655e-07   2.16206695933481743885534002527615927e-20   1.56674863183023492320254773048270924e-17   3.64021001681564200733082927362282316e-52  4.63993804759636684177006932349945875e-20   1.97613283457328031109489297858569537e-21   1.70283848513016539127636686911851387e-45   3.61762752745684525762024187735496376e-24   1.16631856062482623534577591518435595e-27   1.39171444601036037259207732431102858e-25   1.38867416652846138591829710413851146e-15   1.05956329585632957195234532674397835e-18   9.85077637976840267262257426541061441e-24   3.83794682698452734441554354162535763e-20   5.8572060125044802801602293042227981e-18    5.05149651615757371394002467804519446e-30   5.43447803146597741855937410935008798e-20   1.34879155525537496482826618058178822e-15   1.90850504236894283148602556935549678e-13   1.76200829383698997502619527134659426e-29   3.13199070758446439373002793266897883e-17   1.37513246402574725793457124550840252e-06  -1.02719968527987485652915693566005615e-16  0.0000000000   
3.78060030695082741783905364401235559e-03  2.62602174160298418699869770102640045e-14  5.25202595379088351175783935159647888e-29   5.16502073188841850418788313938388603e-28  1.16007444172789766355781284189224833e-18   7.59504046542542763870487773651538326e-25  -6.87566328854016453937840708518987027e-07  -2.06269893644179197002108372490286468e-06   6.87566279681531500929308186710212423e-07   2.25502119595944615782195892606762397e-20   1.56678113431362623751365619117065415e-17   3.73089077995104449887306248963301694e-52  4.87568491755908191576483214901114086e-20   2.0936224064780476871373714725696073e-21    1.74548804639773204285691369865893523e-45   3.61632381137184820508360850509735556e-24   1.22531463348561786487411418217449464e-27   1.42657264653314809378198148368897335e-25   1.42306409084513020092994035317886181e-15   1.11341226411127074519626870150992076e-18   1.02125192305271296562878204143280878e-23   3.93408032061638631371562130699499203e-20   5.85509519405554093561348306149296328e-18   5.04998273730212008207988320976283065e-30   5.63386034057286684734378871313774081e-20   1.38228409170059288790776436547226897e-15   1.90781725651683677295006566748655681e-13   1.68253807239114021312515320284915982e-29   3.13201870460752054881790928989389842e-17   1.37513246322178100327880954746691154e-06  -1.02719968327456412635486930176417897e-16  0.0000000000   
3.87243580310881862939911118598284955e-03  2.75514994217421117767506652162212487e-14  5.51033890115727016375063720315893867e-29   5.59617879900812120098811507297755033e-28  1.21754873721106280030130817955732159e-18   7.77953571645093021553288066620282495e-25  -6.87566328463254253437071945382993657e-07  -2.06269893274370648680226358794287134e-06   6.8756627678824142434945212230414236e-07    2.34987014365523490558608179382849285e-20   1.56681362473693155559756633852044205e-17   3.82157489838585646091365711936790191e-52  5.11725456182313098225052708126141013e-20   2.21605495938483670754384253522212457e-21   1.78813224234371013900172734268280477e-45   3.61502056298193611713113471146111822e-24   1.2857716220863328667004962765732943e-27    1.4614264285565587396196803841989503e-25    1.45744167038610857417470776565785204e-15   1.16859327664753346657719091880696087e-18   1.05793030939503007809751973257277603e-23   4.03020172464701261373626946848948493e-20   5.85298513329893255606650535458082092e-18   5.04847299520574731374519855691760993e-30   5.83601886027059171952625283137435927e-20   1.41577241617405346972867666307650145e-15   1.90712971755027447618122238398418606e-13   1.59621133897989565590679268590319489e-29   3.13204670162065940432007726609804654e-17   1.37513246241781344346509545943700925e-06  -1.02719968123837987350072225376765793e-16  0.0000000000   
3.96427129926680984095916872795336758e-03  2.88737718655863584196945888933087876e-14  5.77485738415365645334719482034645056e-29   6.06310431090293378491145491672770092e-28  1.27640836173390611505722751682998955e-18   7.9640332121234104694081362509197168e-25   -6.87566328072491400343730294118985576e-07  -2.06269892898362450331726513674284169e-06   6.87566273832946578405999157501816833e-07   2.44661380242218368214770862855874918e-20   1.56684610310015087745427817253201255e-17   3.91226237212007789345261316282756044e-52  5.3646469803885140412271541202504336e-20    2.34343049329364737231430616654340379e-21   1.83077107296809967971080780119011383e-45   3.61371778228710899376282049644624153e-24   1.3476895264269712408249221983808072e-27    1.49627579208059231010517402584087101e-25   1.49180690515139650565259934157554235e-15   1.22510633346511773609511197863515482e-18   1.0951127970037916046684704999609489e-23    4.12631103907640624447748802610884051e-20   5.85087583023465514151929618348601287e-18   5.04696728986845540893597071950980457e-30   6.04095359055915203510676646406031086e-20   1.44925652867575671029100307339445007e-15   1.90644242546925594117949571884851066e-13   1.50302809360325630337111372050860615e-29   3.13207469862388096023653186128144028e-17   1.37513246161384457849342898141863266e-06  -1.0271996791713220979667158012072357e-16   0.0000000000   
4.05610679542480105251922626992383145e-03  3.02270347475625817988187480400338879e-14  6.04558140277999469683169189065894793e-29   6.56579726757284850735408186985254896e-28  1.33665331529642760782557069724798386e-18   8.14853295244286839884052837128092653e-25  -6.87566327681727894657815753894981678e-07  -2.06269892516154601956608155555885403e-06   6.87566270815646963098949292303253475e-07   2.54525217226029248750683943025840133e-20   1.56687856940328420308379169320549019e-17   4.00295320115370879648993062001188958e-52  5.61786217325523109269471326597786049e-20   2.47574900820447968144876236653327791e-21   1.87340453827090066498415507418080198e-45   3.61241546928736683497866586005253179e-24   1.41106834650753298724739194759692754e-27   1.53112073710524880523846240861475221e-25   1.52615979514099399536361508093189442e-15   1.28295143456402355375003188099439703e-18   1.13279938587899754534163434359731135e-23   4.22240826390456720593927697985292931e-20   5.84876728486270869197185554820962427e-18   5.0454656212902443676521996975391423e-30    6.24866453143854779408532961119522807e-20   1.48273642920570260959474359642613126e-15   1.90575538027378116794488567207925035e-13   1.40298833626122215551811630666556471e-29   3.13210269561718521656727307544402833e-17   1.37513246080987440836381011341181115e-06  -1.02719967707339079975284996315639072e-16  0.0000000000   
4.14794229158279226407928381189434347e-03  3.16112880676707819141231426580984267e-14  6.32251095703632065699099364847148465e-29   7.10425766901787430901271224094646234e-28  1.39828359789862727860633807843924485e-18   8.33303493740930400651226604217946536e-25  -6.87566327290963736379328325094986579e-07  -2.06269892127747103554871599011884804e-06   6.87566267736342578428302526708443469e-07   2.64578525316956132166347419892752446e-20   1.56691102364633153248610690054078784e-17   4.09364738548674917002560949092086875e-52  5.87690014042328213665320451844404158e-20   2.61301050411733363494721113519178869e-21   1.91603263825211309482176916165493182e-45   3.61111362398270964077867080228034583e-24   1.47590808232801810596790552422179846e-27   1.56596126363052822501954553252065442e-25   1.56050034035490104330775498372692467e-15   1.34212857994425091954195062588479842e-18   1.17099007602064790011701126348186261e-23   4.31849339913149549812163632972197685e-20   5.84665949718309320742418344875004078e-18   5.04396798947111418989388549100579814e-30   6.4591516829087789964619422727794116e-20    1.51621211776389116763989823217159155e-15   1.90506858196385015647739224367674143e-13   1.29609206695379321234780044437389945e-29   3.1321306926005721733123009085858107e-17    1.37513246000590293307623885541659174e-06  -1.02719967494458597885912468239466025e-16  0.0000000000   
